wall_clock_s,monotonic_s,cpullc-0-0_temp_mc,cpullc-0-1_temp_mc,cpu-0-2-1_temp_mc,cpu-0-3-0_temp_mc,cpu-0-3-1_temp_mc,cpu-0-4-0_temp_mc,cpu-0-4-1_temp_mc,cpu-0-5-0_temp_mc,cpu-0-5-1_temp_mc,cpullc-1-0_temp_mc,cpullc-1-1_temp_mc,qmx-1-0_temp_mc,qmx-0-0_temp_mc,qmx-1-1_temp_mc,qmx-1-2_temp_mc,qmx-1-3_temp_mc,qmx-1-4_temp_mc,cpu-1-0-0_temp_mc,cpu-1-0-1_temp_mc,cpu-1-1-0_temp_mc,cpu-1-1-1_temp_mc,nsphvx-0_temp_mc,nsphvx-1_temp_mc,qmx-0-1_temp_mc,nsphvx-2_temp_mc,nsphvx-3_temp_mc,nsphmx-0_temp_mc,nsphmx-1_temp_mc,nsphmx-2_temp_mc,nsphmx-3_temp_mc,gpuss-0_temp_mc,gpuss-1_temp_mc,gpuss-2_temp_mc,gpuss-3_temp_mc,qmx-0-2_temp_mc,gpuss-4_temp_mc,gpuss-5_temp_mc,gpuss-6_temp_mc,gpuss-7_temp_mc,gpuss-8_temp_mc,gpuss-9_temp_mc,gpuss-10_temp_mc,ddr_temp_mc,mdmss-0_temp_mc,mdmss-1_temp_mc,cpu-0-0-0_temp_mc,mdmss-2_temp_mc,mdmss-3_temp_mc,camera-0_temp_mc,camera-1_temp_mc,video_temp_mc,pmh0104_tz_temp_mc,socd_temp_mc,pmh0101-bcl-lvl0_temp_mc,pmr735d_tz_temp_mc,sys-therm-0_temp_mc,cpu-0-0-1_temp_mc,cpu-hw-trip-0_temp_mc,pmh0101-bcl-lvl1_temp_mc,shell_front_temp_mc,pm8010m_tz_temp_mc,wireless_temp_mc,sys-therm-2_temp_mc,cpu-hw-trip-1_temp_mc,shell_frame_temp_mc,pmh0101-bcl-lvl2_temp_mc,shell_back_temp_mc,cpu-0-1-0_temp_mc,sys-therm-3_temp_mc,vbat_temp_mc,sys-therm-4_temp_mc,pmih010x-ibat-lvl0_temp_mc,sys-therm-5_temp_mc,pmih010x-ibat-lvl1_temp_mc,sys-therm-6_temp_mc,sys-therm-7_temp_mc,pmih010x-bcl-lvl0_temp_mc,sys-therm-9_temp_mc,cpu-0-1-1_temp_mc,pmih010x-bcl-lvl1_temp_mc,sys-therm-12_temp_mc,pmih010x-bcl-lvl2_temp_mc,flash_temp_temp_mc,board_temp_temp_mc,svooc_mos_btb_usr_temp_mc,pmh0101_tz_temp_mc,pmh0110_d_tz_temp_mc,pmh0110_f_tz_temp_mc,pmh0110_g_tz_temp_mc,cpu-0-2-0_temp_mc,pmh0110_i_tz_temp_mc,pmih010x_tz_temp_mc,pmih010x_lite_tz_temp_mc,battery_temp_mc,usb_temp_mc,sdr0_pa_temp_mc,sdr0_temp_mc,mmw_ific0_temp_mc,sda_w_completed,sda_w_merged,sda_sectors_w,sda_ms_w,sdb_w_completed,sdb_w_merged,sdb_sectors_w,sdb_ms_w,sdc_w_completed,sdc_w_merged,sdc_sectors_w,sdc_ms_w,sdd_w_completed,sdd_w_merged,sdd_sectors_w,sdd_ms_w,sde_w_completed,sde_w_merged,sde_sectors_w,sde_ms_w,sdf_w_completed,sdf_w_merged,sdf_sectors_w,sdf_ms_w,sda_w_completed,sda_w_merged,sda_sectors_w,sda_ms_w,mem_total_kb,mem_free_kb,mem_avail_kb,psi_cpu_a10,psi_mem_a10,psi_io_a10,vmstat_pswpout,vmstat_pgmajfault,vmstat_pgpgout,vmstat_pswpin,probe_pid,probe_write_bytes,probe_read_bytes,cpu0_freq_hz,cpu1_freq_hz,cpu2_freq_hz,cpu3_freq_hz,cpu4_freq_hz,cpu5_freq_hz,cpu6_freq_hz,cpu7_freq_hz,cpu0_cool_state,cpu1_cool_state,cpu2_cool_state,cpu3_cool_state,cpu4_cool_state,cpu5_cool_state,cpu6_cool_state,cpu7_cool_state,gpu_busy_us,gpu_total_us,bat_current_ma,bat_voltage_mv,bat_phone_temp_dc,usb_online,usb_current_ua,usb_voltage_uv,bat_charge_uah,bat_power_now_uw,bat_current_now_ua,bat_voltage_now_uv,bat_status,gpu_clk_hz
1784670056.143130846,25364.34,53200,54000,55700,55700,54900,54500,54900,54900,54100,53900,53500,55000,56700,55400,55800,56600,55800,55800,55000,51500,52700,52300,52300,56000,51900,51500,50000,50800,50800,51900,63700,66800,64800,65600,56700,67200,66000,62900,64100,64500,63700,64500,62900,56600,53500,52900,52300,54600,50400,50800,51200,37000,0,0,37000,40594,53700,95000,0,38769,37000,34300,49760,95000,35712,0,37305,53300,34810,0,44201,0,47019,0,36106,41276,0,45942,53300,0,37249,0,41204,44531,46779,48552,48687,54031,47980,56400,46972,46804,46636,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,560860,7186400,1.30,0.00,0.00,657270,359948,13173224,333673,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,1000293,1001907,434,4929,380,1,494000,4932000,6856000,0,409,4420000,Full,1200000000
1784670056.444765794,25364.65,54800,55200,56400,56100,55300,55700,56400,56100,56100,55800,55400,57700,56700,57700,58100,58100,58100,58100,58900,52700,53500,52300,52300,56700,51900,51500,50000,50800,50800,51900,65200,67500,64500,67200,56700,69100,66000,64500,65600,64500,63300,64500,62900,57000,53900,53700,52300,54600,50800,50400,51200,37000,0,0,37000,40594,55300,95000,0,38769,37000,34300,49776,95000,35712,0,37305,54100,34804,0,44178,0,47053,0,36112,41270,0,45975,54100,0,37278,0,41200,44531,46803,48854,48619,53964,48115,57600,47039,46468,46636,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,562032,7187572,1.25,0.00,0.00,657270,359948,13173224,333673,,,,1785600,1785600,1785600,1785600,1785600,1785600,883200,883200,0,,,,,,0,,998530,1001925,434,4929,380,1,494000,4929000,6856000,0,409,4420000,Full,1200000000
1784670056.906089283,25365.11,54400,54800,55700,56100,55300,55300,54500,54900,54500,54300,53900,55400,57100,55800,55800,57000,56200,56200,55000,52300,52700,52700,52700,56700,51900,51500,50400,50800,51200,52300,64500,67200,65200,66000,57100,67200,66400,63300,64500,64500,64100,64800,63300,57000,53900,53700,52300,55000,50800,50800,51500,37000,0,0,37000,40626,54500,95000,0,38769,37000,34300,49801,95000,35712,0,37305,54100,34829,0,44221,0,47071,0,36152,41287,0,46012,54900,0,37252,0,41241,44564,46819,48720,48687,54266,48148,56800,46871,46938,46434,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,554340,7179900,1.25,0.00,0.00,657270,359948,13173224,333673,,,,1900800,1900800,1900800,1900800,1900800,1900800,883200,883200,0,,,,,,0,,998530,1001925,434,4929,380,1,494000,4927000,6856000,0,409,4420000,Full,1200000000
1784670057.184600220,25365.39,54000,54000,55700,55300,54900,54500,54100,54900,54100,54600,54600,56200,56700,56200,56600,57000,56200,56200,55800,52700,53500,52300,52300,56700,51900,51500,50400,51200,50800,51900,64100,66000,64500,65200,57100,66400,66000,62500,63700,64500,63700,64500,62900,56600,53900,52900,52300,54600,50800,50800,51500,37000,0,0,37000,40629,53700,95000,0,38848,37000,34300,49801,95000,35812,0,37305,53300,34829,0,44218,0,47094,0,36128,41287,0,46002,53300,0,37284,0,41204,44575,46833,48552,48619,54031,48148,56400,46905,46703,46400,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,554704,7180344,1.25,0.00,0.00,657270,359948,13173224,333673,,,,1324800,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,998530,1001925,434,4929,380,1,494000,4927000,6856000,0,409,4420000,Full,1200000000
1784670057.476759022,25365.68,54400,54400,56100,56100,55300,54900,54900,54900,54500,55400,55000,56600,57100,57400,57400,57700,57400,57000,56600,52700,53900,52300,52700,56700,51900,51500,50400,50800,51200,51900,63700,66800,64800,65600,57500,66800,66000,63300,64100,64500,63700,64500,63300,57000,53900,53300,52300,55000,50800,50800,51500,37000,0,0,37000,40645,54100,95000,0,38848,37000,34300,49776,95000,35812,0,37305,53300,34845,0,44234,0,47105,0,36166,41294,0,46010,53300,0,37245,0,41263,44615,46850,48989,48787,54166,48317,56800,46972,46636,46501,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,555788,7181432,1.25,0.00,0.00,657270,359948,13173224,333673,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,999013,1002018,434,4929,380,1,494000,4931000,6856000,0,409,4420000,Full,1200000000
1784670057.786325741,25365.99,54800,54800,55700,56100,55300,54900,54900,56100,56400,54300,53900,55400,57100,55400,56200,56200,55800,55800,55400,51900,52700,52300,52300,56700,51900,51900,50400,50800,51200,52300,64100,66800,64800,66000,57500,67500,66400,63300,64500,64800,63700,64800,62900,57000,53900,53300,52300,55000,50800,50800,51200,37000,0,0,37000,40659,54100,95000,0,38848,37000,34300,49813,95000,35812,0,37305,55300,34832,0,44234,0,47098,0,36134,41307,0,46032,54900,0,37289,0,41225,44604,46861,48787,48687,54266,48182,56800,46737,47073,46568,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,556644,7182256,1.25,0.00,0.00,657270,359948,13173224,333673,,,,1228800,1228800,1228800,1228800,1228800,1228800,883200,883200,0,,,,,,0,,999013,1002018,434,4929,380,1,494000,4931000,6856000,0,409,4420000,Full,1200000000
1784670058.076986678,25366.28,54400,54800,56100,56100,55700,55300,56100,56400,57200,54300,53900,55400,56700,55800,56200,56600,55800,55800,55400,51900,53100,52700,52300,56700,51900,51500,50400,50800,51200,51900,63300,66000,64500,65200,57100,66400,66000,61700,62900,64100,63300,64100,62900,56200,53900,53700,52300,55000,50800,50400,51200,37000,0,0,37000,40648,54100,95000,0,38848,37000,34300,49842,95000,35812,0,37305,54500,34832,0,44255,0,47133,0,36166,41307,0,46040,54900,0,37283,0,41256,44618,46870,49291,48585,54435,48317,56800,46871,46804,46468,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,557656,7183252,1.25,0.00,0.00,657270,359948,13173224,333673,,,,1996800,1996800,1996800,1996800,1996800,1996800,2438400,2438400,0,,,,,,0,,999013,1002018,434,4929,380,1,494000,4931000,6856000,0,409,4420000,Full,1200000000
1784670058.360383032,25366.56,53600,54000,55700,55700,54900,54500,54100,54500,54100,55000,55000,56200,56700,57000,57000,57400,57000,56600,56200,52300,53500,52700,52300,56700,52300,51900,50400,51200,51200,52300,63700,65200,64100,64500,57100,65200,65200,61400,62500,63700,63700,64100,62900,56600,53900,52900,52300,54600,50800,50800,51500,37000,0,0,37000,40659,54100,95000,0,38848,37000,34300,49860,95000,35812,0,37305,53300,34848,0,44270,0,47122,0,36146,41338,0,46044,52900,0,37266,0,41266,44630,46861,48854,48585,54334,48148,56400,47073,46434,46501,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,560160,7185740,1.25,0.00,0.00,657270,359948,13173224,333673,,,,1228800,1228800,1228800,1228800,1228800,1228800,883200,883200,0,,,,,,0,,999013,1002018,434,4929,380,1,494000,4932000,6856000,0,409,4420000,Full,1200000000
1784670058.658130532,25366.86,53600,54000,55700,55700,55300,54100,54100,55300,54900,53900,53500,55400,56700,55400,56200,56600,55800,55800,55000,51900,53100,52300,51900,56300,51900,51500,50400,50800,51200,51900,64100,66800,64800,65600,57100,67200,66000,62900,64100,64500,63700,64500,62900,56600,53500,52600,52300,55000,50400,50800,50800,37000,0,0,37000,40684,53300,95000,0,38848,37000,34300,49875,95000,35812,0,37305,52900,34866,0,44274,0,47130,0,36143,41321,0,46061,52900,0,37283,0,41297,44630,46888,49090,48619,54435,47980,56400,46871,47375,46636,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,556928,7182512,1.20,0.00,0.00,657270,359948,13173224,333673,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,1000383,1001917,434,4929,380,1,494000,4927000,6856000,0,409,4420000,Full,1200000000
1784670058.968593136,25367.17,54000,54800,56400,56100,55300,54900,54900,54900,54100,55400,55000,57400,57100,57700,57700,58500,58100,57700,57400,52300,53500,52300,52300,56700,51900,51500,50400,50800,50800,51900,65200,67900,65200,67200,57500,68700,66400,64100,65600,64500,63700,64500,63300,56600,53900,53300,52300,54600,50800,50800,51200,37000,0,0,37000,40680,54500,95000,0,38848,37000,34300,49887,95000,35812,0,37305,53300,34841,0,44255,0,47169,0,36146,41353,0,46080,53300,0,37276,0,41294,44656,46904,48922,48687,54502,48048,57200,47073,47006,46400,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,551632,7177220,1.20,0.00,0.00,657270,359948,13173224,333673,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,1000383,1001917,434,4929,380,1,497000,4932000,6856000,0,409,4420000,Full,1200000000
1784670059.274521574,25367.48,54400,54800,56100,55700,55300,55300,54900,55300,54500,54300,53900,55400,57100,55800,55800,56600,55800,55800,55000,52300,53100,52700,52700,56300,51900,51900,50400,51200,51200,52300,63700,66400,64800,65600,57100,66800,66000,62900,64100,64500,63700,64500,63300,56600,53900,54100,52700,55000,50800,50800,51500,37000,0,0,37000,40699,54500,95000,0,38848,37000,34300,49860,95000,35812,0,37305,54500,34863,0,44278,0,47177,0,36121,41381,0,46112,55700,0,37276,0,41297,44656,46911,49090,48787,54065,48081,56800,46770,46535,46501,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,546360,7172044,1.20,0.00,0.00,657270,359948,13173224,333673,,,,1996800,1996800,1996800,1996800,1996800,1996800,2438400,2438400,0,,,,,,0,,1000383,1001917,434,4929,380,1,494000,4926000,6856000,0,409,4420000,Full,1200000000
1784670059.554083397,25367.76,54000,54400,55700,55700,55300,54900,54900,55300,54900,54600,54300,55400,56700,56200,56200,57000,56200,55800,55400,52300,53100,52300,52300,56000,51900,51900,50400,51200,50800,51900,64800,67900,64100,66800,57100,67900,66000,64500,65600,64500,63700,64100,62900,56600,53900,52900,52700,55000,50800,50800,51200,37000,0,0,37000,40699,53700,95000,0,38848,37000,34300,49912,95000,35812,0,37305,53700,34857,0,44288,0,47184,0,36191,41359,0,46119,53700,0,37280,0,41338,44683,46929,49056,48753,54065,48182,56400,46905,47039,46434,34300,3200,-273000,-273000,-273000,334546,779458,20440504,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334546,779458,20440504,341528,15475008,561100,7186760,1.20,0.00,0.00,657270,359948,13173224,333673,,,,787200,787200,787200,787200,883200,883200,2438400,2438400,0,,,,,,0,,1000407,1001927,434,4929,380,1,494000,4926000,6856000,0,409,4420000,Full,1200000000
1784670060.058213136,25368.26,54800,55600,56100,56400,55700,56400,56800,56100,55300,54300,54300,55400,57500,56200,55800,56600,56200,56200,55400,52700,53500,52700,52700,57100,52300,51500,50400,50800,51200,52300,66400,69500,64800,67900,57500,69500,66400,65200,66400,65200,64100,64800,63300,57000,54300,54900,52700,55000,50800,50800,51200,37000,0,0,37000,40719,56400,95000,0,38848,37000,34300,49930,95000,35812,0,37305,54100,34851,0,44307,0,47193,0,36181,41384,0,46137,53700,0,37311,0,41319,44695,46938,48854,48687,54266,48384,57200,47073,47140,46333,34300,3200,-273000,-273000,-273000,334548,779458,20440576,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334548,779458,20440576,341528,15475008,554620,7180240,1.20,0.00,0.00,657270,359948,13173260,333673,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,1000407,1001927,434,4929,380,1,494000,4928000,6856000,0,409,4420000,Full,1200000000
1784670060.362886625,25368.56,54400,55600,56100,56100,55300,55700,55700,55700,56100,53900,53900,55400,57100,55800,55800,56600,55800,55800,55400,51900,53100,52700,52300,56300,52300,51500,50800,51200,51500,51900,63700,66400,64500,65600,57100,66400,66000,62500,63700,64500,63700,64500,62900,56600,53900,54100,52300,55000,50800,50400,51200,37000,0,0,37000,40724,55300,95000,0,38848,37000,34300,49924,95000,35812,0,37305,53700,34869,0,44318,0,47193,0,36169,41418,0,46132,53700,0,37278,0,41325,44699,46936,48821,48787,54098,48451,56800,46972,47174,46299,34300,3200,-273000,-273000,-273000,334548,779458,20440576,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334548,779458,20440576,341528,15475008,566576,7192200,1.20,0.00,0.00,657270,359948,13173260,333673,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,1000407,1001927,434,4929,380,1,494000,4932000,6856000,0,409,4420000,Full,1200000000
1784670060.633846209,25368.83,55600,56300,57200,56400,55700,57200,58400,56100,56100,55800,55400,57000,57900,57700,57700,58100,57700,57700,57000,52700,53900,52700,52700,57500,52300,51500,50800,50800,51500,52300,64800,67500,65600,66400,58300,67900,66800,63700,64800,65200,64500,64800,63700,57000,54300,54500,52700,55400,50400,50800,51200,37000,0,0,37000,40734,56800,95000,0,38848,37000,34300,49957,95000,35812,0,37305,55300,34891,0,44321,0,47201,0,36166,41418,0,46144,54500,0,37295,0,41359,44739,46954,49191,48888,54468,48384,58000,47241,46804,46434,34300,3200,-273000,-273000,-273000,334548,779458,20440576,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334548,779458,20440576,341528,15475008,585412,7211016,1.16,0.00,0.00,657270,359948,13173260,333673,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,1000459,1001910,434,4929,380,1,494000,4933000,6856000,0,409,4420000,Full,1200000000
1784670060.931470115,25369.13,54000,54800,56100,56100,55700,54900,54500,55300,54100,55000,55400,56200,57100,57000,57000,57700,57000,57000,56200,53500,54300,52700,52700,56700,52300,51900,50800,51200,51500,52700,66800,69500,65600,68700,57500,70200,67200,65200,67200,66000,64100,64800,63700,57000,54300,53300,52700,55400,51200,50800,51200,37000,0,0,37000,40745,54100,95000,0,38848,37000,34300,49941,95000,35812,0,37305,53300,34882,0,44354,0,47232,0,36175,41431,0,46159,53300,0,37263,0,41372,44695,46965,49022,48787,54569,48081,56800,47174,46837,46434,34300,3200,-273000,-273000,-273000,334548,779458,20440576,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334548,779458,20440576,341528,15475008,580616,7206220,1.16,0.00,0.00,657270,359948,13173260,333673,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,1000459,1001910,434,4929,380,1,494000,4931000,6856000,0,409,4420000,Full,1200000000
1784670061.232181573,25369.43,54400,55200,56100,56100,55700,56100,56400,55300,55300,54300,54300,55400,57100,56200,56200,56600,56200,55800,55400,52300,53100,52700,52700,56700,52300,51500,50000,50800,51500,52300,63700,66400,64800,65600,57500,66800,66000,62500,64100,64800,64100,64800,63700,57000,54300,54100,52700,55000,51200,50800,51200,37000,0,0,37000,40756,55700,95000,0,38848,37000,34400,49949,95000,35812,0,37305,54500,34879,0,44344,0,47252,0,36166,41434,0,46178,54500,0,37260,0,41369,44732,46981,49056,48753,54132,48081,57200,47106,46972,46266,34400,3200,-273000,-273000,-273000,334548,779458,20440576,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334548,779458,20440576,341528,15475008,581848,7207420,1.16,0.00,0.00,657270,359948,13173260,333673,,,,787200,787200,787200,787200,787200,787200,883200,883200,0,,,,,,0,,1000459,1001910,434,4929,380,1,494000,4935000,6854000,0,442,4421000,Full,1200000000
1784670061.571136677,25369.77,54800,55200,56400,56400,56100,56100,56400,56400,56800,55800,55000,57000,57500,57400,57700,58100,57700,57700,57000,52300,53500,52700,52700,57100,52700,51900,50400,51200,51200,52300,64100,66800,65200,66000,57900,67200,66400,62900,64500,64800,63700,64800,63700,57000,53900,53700,52700,55000,51200,50800,51200,37000,0,0,37000,40756,54500,95000,0,38848,37000,34400,49986,95000,35812,0,37305,54100,34888,0,44363,0,47276,0,36152,41431,0,46187,54500,0,37275,0,41390,44761,47007,49123,48753,54401,48317,57200,47106,46938,46367,34400,3300,-273000,-273000,-273000,334548,779458,20440576,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334548,779458,20440576,341528,15475008,587200,7212776,1.16,0.00,0.00,657270,359948,13173260,333673,,,,1670400,1670400,1670400,1670400,1670400,1670400,883200,883200,0,,,,,,0,,998515,1001922,434,4929,380,1,494000,4933000,6854000,0,442,4421000,Full,1200000000
1784670061.847022614,25370.05,54000,54000,55700,55700,55300,54900,54900,54900,54100,54600,54300,55800,57100,56200,56200,57000,56200,56200,55400,52300,53500,52700,52300,56300,51900,51500,50800,51200,51200,52300,64100,66800,64500,66000,56700,67200,66000,63300,64100,64500,64100,64500,62900,57000,54300,52900,52700,55400,50800,50800,51500,37000,0,0,37000,40767,53700,95000,0,38848,37000,34400,50015,95000,35812,0,37305,53300,34904,0,44330,0,47276,0,36143,41434,0,46201,53300,0,37275,0,41387,44782,46999,49291,48720,54737,48115,56400,47106,47073,46333,34400,3200,-273000,-273000,-273000,334548,779458,20440576,341528,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334548,779458,20440576,341528,15475008,581820,7207396,1.16,0.00,0.00,657270,359948,13173260,333673,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,998515,1001922,434,4929,380,1,494000,4933000,6854000,0,442,4421000,Full,1200000000
1784670062.158883812,25370.36,53600,54000,55300,54900,54500,54900,54900,54500,53700,55400,55800,56200,55600,56600,56200,57000,57000,55800,55800,54600,55400,52700,51900,55600,51900,51500,50800,50800,51200,51900,59400,61400,60200,60200,56000,61400,61400,59000,59800,60200,60200,60600,59800,56600,54300,52900,52700,55000,50800,50800,51200,37000,0,0,37000,40781,53700,95000,0,39050,37000,34400,50034,95000,35938,0,37547,52600,34888,0,44384,0,47287,0,36166,41473,0,46212,52600,0,37266,0,41421,44771,47033,48922,48922,53393,48317,56100,47140,46266,46266,34400,3300,-273000,-273000,-273000,334647,779458,20448032,341597,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334647,779458,20448032,341597,15475008,580280,7210020,1.16,0.00,0.00,657270,359955,13176988,333679,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,998515,1001922,434,4929,380,1,494000,4928000,6854000,0,442,4421000,Full,726000000
1784670062.462269177,25370.66,53200,54000,55300,54500,54100,54100,54100,53700,53700,54600,55000,55000,55200,55400,55000,55400,55000,54600,54600,53500,53900,51900,51900,54800,51500,51200,50000,50400,50800,51500,57900,59400,58700,58700,55200,59400,59000,57500,58300,58700,58300,58700,58300,55000,52700,53300,51500,53500,50800,50400,51900,37000,0,0,37000,40803,53700,95000,0,39050,37000,34400,49949,95000,35938,0,37547,53300,34891,0,44414,0,47279,0,36175,41493,0,46225,52900,0,37255,0,41418,44794,47046,48922,48821,52922,48249,55700,47174,46602,46198,34400,3300,-273000,-273000,-273000,334653,779458,20451688,341599,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334653,779458,20451688,341599,15475008,571460,7204736,1.31,0.00,0.00,657270,359955,13179840,333679,,,,1113600,1113600,1113600,1113600,1113600,1113600,883200,883200,0,,,,,,0,,998515,1001922,434,4929,380,1,494000,4927000,6854000,0,442,4421000,Full,726000000
1784670062.767433187,25370.97,53600,53600,54500,54100,53700,53700,53300,54100,54100,52700,52700,53900,54400,53900,53900,54300,54300,53500,53500,51900,52700,51200,51200,54400,51200,50800,49600,50400,50400,51200,56700,57900,57100,56700,54400,57500,57900,55600,56700,56700,56700,57100,56700,53900,52300,52600,51200,53100,50000,49600,50800,37000,0,0,37000,40806,53300,95000,0,39050,37000,34400,49875,95000,35938,0,37547,53700,34894,0,44443,0,47296,0,36197,41486,0,46238,53300,0,37307,0,41434,44794,47042,48787,48821,52585,48317,54500,47039,46568,46266,34400,3300,-273000,-273000,-273000,334990,779458,20493864,341757,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,334990,779458,20493864,341757,15475008,573628,7201672,1.31,0.00,0.00,657270,359955,13199904,333679,,,,1996800,1996800,1996800,1996800,1996800,1996800,883200,883200,0,,,,,,0,,1000310,1001978,434,4929,390,1,494000,4932000,6854000,0,442,4421000,Full,726000000
1784670063.238457354,25371.44,52100,52500,53300,52600,52600,52600,53300,52900,52600,52300,52700,53100,53200,53500,53100,53500,53500,53100,52700,51200,51900,50400,50400,53200,50400,50400,49200,49600,49600,50400,56700,58300,56000,56300,53200,57900,56700,55600,56700,56300,55600,56000,56000,53100,51200,51800,50400,51500,49200,49600,49600,37000,0,0,37000,40839,52200,95000,0,39050,37000,34400,49679,95000,35938,0,37547,52200,34897,0,44450,0,47279,0,36166,41499,0,46225,51800,0,37258,0,41465,44814,47019,48922,48552,51947,48283,53700,46804,46905,46501,34400,3300,-273000,-273000,-273000,335291,779458,20540440,342127,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,335291,779458,20540440,342127,15475008,574028,7200568,1.31,0.00,0.00,657270,359955,13223192,333679,,,,998400,998400,998400,998400,998400,998400,883200,883200,0,,,,,,0,,1000310,1001978,434,4929,390,1,494000,4931000,6854000,0,442,4421000,Full,726000000
1784670063.549960322,25371.75,51300,51700,52600,52600,52200,52200,52200,52200,51800,51200,51500,51900,52900,52300,52300,52700,52300,52300,52300,50800,51200,49600,49600,52500,49600,49600,48400,48800,48800,49600,54400,56000,55600,54800,52900,55200,56000,54000,54800,55200,54800,55600,54800,52300,50800,51000,50000,51200,49200,49200,49600,37000,0,0,37000,40834,51400,95000,0,39050,37000,34400,49521,95000,35938,0,37547,51400,34915,0,44427,0,47258,0,36158,41496,0,46253,51400,0,37272,0,41438,44828,47005,48518,48518,51409,48249,52900,46804,46804,46333,34400,3300,-273000,-273000,-273000,335291,779458,20540440,342127,63,0,224,22,126,0,448,44,0,0,0,0,1640,19443,402336,702,10392,14010,244768,2199,335291,779458,20540440,342127,15475008,583240,7209784,1.31,0.00,0.00,657270,359955,13223192,333679,,,,1324800,1324800,1324800,1324800,1324800,1324800,883200,883200,0,,,,,,0,,1001981,1001984,434,4929,390,1,494000,4933000,6854000,0,442,4421000,Full,726000000
